STARNDARD	z
1638	3.953603159
1639	3.955577493
1640	3.948717949
1641	3.949704142
1642	3.95256917
1643	3.959325397
1644	3.957256461
1645	3.955401388
1646	3.954500495
1647	3.955445545
1648	3.96031746
1649	3.955401388
1650	3.955401388
1651	3.951485149
1652	3.950544016
1653	3.948667325
1654	3.946692991
1655	3.947783251
1656	3.946745562
1657	3.944827586
1658	3.946745562
1659	3.942800789
1660	3.944718657
1661	3.949654492
1662	3.951581028
1663	3.944718657
1664	3.950592885
1665	3.952615992
1666	3.951771654
1667	3.94980315
1668	3.948869223
1669	3.947885939
1670	3.952662722
1671	3.955621302
1672	3.959486166
1673	3.960513327
1674	3.95952616
1675	3.962376238
1676	3.964391691
1677	3.96248766
1678	3.966403162
1679	3.967391304
1680	3.965380811
1681	3.962450593
1682	3.961538462
1683	3.960513327
1684	3.957635468
1685	3.959566075
1686	3.962524655
1687	3.963438735
1688	3.959566075
1689	3.956692913
1690	3.961538462
1691	3.961538462
1692	3.955665025
1693	3.957635468
1694	3.959605911
1695	3.959605911
1696	3.96248766
1697	3.960513327
1698	3.959605911
1699	3.960591133
1700	3.964461994
1701	3.964391691
1702	3.965380811
1703	3.96541502
1704	3.96541502
1705	3.964391691
1706	3.965380811
1707	3.963438735
1708	3.960474308
1709	3.952662722
1710	3.959405941
1711	3.952615992
1712	3.954545455
1713	3.958456973
1714	3.958538993
1715	3.95952616
1716	3.955621302
1717	3.956607495
1718	3.956521739
1719	3.958538993
1720	3.960435213
1721	3.963293651
1722	3.960435213
1723	3.94980315
1724	3.949753695
1725	3.948667325
1726	3.949554896
1727	3.945598417
1728	3.938916256
1729	3.943731491
1730	3.932220039
1731	3.937992126
1732	3.941757157
1733	3.938053097
1734	3.944062807
1735	3.948818898
1736	3.951724138
1737	3.950690335
1738	3.945866142
1739	3.950690335
1740	3.946745562
1741	3.950690335
1742	3.955665025
1743	3.956607495
1744	3.955708661
1745	3.956692913
1746	3.954635108
1747	3.955489614
1748	3.955489614
1749	3.954590326
1750	3.951676529
1751	3.957593688
1752	3.963402572
1753	3.959405941
1754	3.96333003
1755	3.950690335
1756	3.960356789
1757	3.96432111
1758	3.962376238
1759	3.96531219
1760	3.956521739
1761	3.961386139
1762	3.95952616
1763	3.957677165
1764	3.957718781
1765	3.959605911
1766	3.954768928
1767	3.957677165
1768	3.960552268
1769	3.957551826
1770	3.960435213
1771	3.953511375
1772	3.951581028
1773	3.952662722
1774	3.949704142
1775	3.951676529
1776	3.955577493
1777	3.961424332
1778	3.959486166
1779	3.955665025
1780	3.958538993
1781	3.961462451
1782	3.955577493
1783	3.95270936
1784	3.959566075
1785	3.961462451
1786	3.960474308
1787	3.962450593
1788	3.95862069
1789	3.959486166
1790	3.962450593
1791	3.957593688
1792	3.959566075
1793	3.95862069
1794	3.965346535
1795	3.963366337
1796	3.968253968
1797	3.969246032
1798	3.970267592
1799	3.968285431
1800	3.968316832
1801	3.964461994
1802	3.964461994
1803	3.964461994
1804	3.966369931
1805	3.964461994
1806	3.971287129
1807	3.967391304
1808	3.970326409
1809	3.96541502
1810	3.969306931
1811	3.969306931
1812	3.967326733
1813	3.970326409
1814	3.96039604
1815	3.955533597
1816	3.958498024
1817	3.957551826
1818	3.954635108
1819	3.956564659
1820	3.962376238
1821	3.953603159
1822	3.949753695
1823	3.94679803
1824	3.946850394
1825	3.948768473
1826	3.957509881
1827	3.960474308
1828	3.96735905
1829	3.95952616
1830	3.95952616
1831	3.954500495
1832	3.950690335
1833	3.953511375
1834	3.958374628
1835	3.958456973
1836	3.958498024
1837	3.956607495
1838	3.958498024
1839	3.961462451
1840	3.964461994
1841	3.962561576
1842	3.963510848
1843	3.95862069
1844	3.957635468
1845	3.962450593
1846	3.953603159
1847	3.959446093
1848	3.957425743
1849	3.966236346
1850	3.9632572
1851	3.965243297
1852	3.959446093
1853	3.955489614
1854	3.953511375
1855	3.95256917
1856	3.953694581
1857	3.961424332
1858	3.961538462
1859	3.966403162
1860	3.953694581
1861	3.961538462
1862	3.955665025
1863	3.958456973
1864	3.957551826
1865	3.947834646
1866	3.954590326
1867	3.949654492
1868	3.948667325
1869	3.948667325
1870	3.954590326
1871	3.955621302
1872	3.956521739
1873	3.951724138
1874	3.953740157
1875	3.951724138
1876	3.950738916
1877	3.964391691
1878	3.96541502
1879	3.963474827
1880	3.963474827
1881	3.966436328
1882	3.957635468
1883	3.962450593
1884	3.96248766
1885	3.961462451
1886	3.961500494
1887	3.961538462
1888	3.957677165
1889	3.951724138
1890	3.953603159
1891	3.958374628
1892	3.961386139
1893	3.958498024
1894	3.956564659
1895	3.956478734
1896	3.955489614
1897	3.952615992
1898	3.958415842
1899	3.952522255
1900	3.95049505
1901	3.948514851
1902	3.949554896
1903	3.945598417
1904	3.953233831
1905	3.954319762
1906	3.953419227
1907	3.955401388
1908	3.958374628
1909	3.941757157
1910	3.941526264
1911	3.935707221
1912	3.934653465
1913	3.939424032
1914	3.939424032
1915	3.941468254
1916	3.929911155
1917	3.926949654
1918	3.932806324
1919	3.926949654
1920	3.936633663
1921	3.93669634
1922	3.943508424
1923	3.941584158
1924	3.944389275
1925	3.942460317
1926	3.93972332
1927	3.943675889
1928	3.942460317
1929	3.946587537
1930	3.944609298
1931	3.947576657
1932	3.947576657
1933	3.944773176
1934	3.951388889
1935	3.943620178
1936	3.948412698
1937	3.94836147
1938	3.950248756
1939	3.950248756
1940	3.948463826
1941	3.946587537
1942	3.943731491
1943	3.951533136
1944	3.952475248
1945	3.95531281
1946	3.952428147
1947	3.951437066
1948	3.948616601
1949	3.948565776
1950	3.946587537
1951	3.951388889
1952	3.955357143
1953	3.95920398
1954	3.953280318
1955	3.950445986
1956	3.950544016
1957	3.953465347
1958	3.951533136
1959	3.949654492
1960	3.946375372
1961	3.946428571
1962	3.95049505
1963	3.949304175
1964	3.940535183
1965	3.938613861
1966	3.944554455
1967	3.951485149
1968	3.956392468
1969	3.953465347
1970	3.942800789
1971	3.943731491
1972	3.939901478
1973	3.952475248
1974	3.955445545
1975	3.957425743
1976	3.953465347
1977	3.954455446
1978	3.958415842
1979	3.951533136
1980	3.947420635
1981	3.950544016
1982	3.952475248
1983	3.947731755
1984	3.942913386
1985	3.950544016
1986	3.95256917
1987	3.959405941
1988	3.96039604
1989	3.960435213
1990	3.959405941
1991	3.96333003
1992	3.962450593
1993	3.967261905
1994	3.968253968
1995	3.968285431
1996	3.967326733
1997	3.967326733
1998	3.963438735
1999	3.967391304
2000	3.964426877
2001	3.964426877
2002	3.963546798
2003	3.964461994
2004	3.963402572
2005	3.958498024
2006	3.96531219
2007	3.963366337
2008	3.962301587
2009	3.963220676
2010	3.958415842
2011	3.953465347
2012	3.959446093
2013	3.961386139
2014	3.960435213
2015	3.960474308
2016	3.964391691
2017	3.96248766
2018	3.961462451
2019	3.960474308
2020	3.953511375
2021	3.957425743
2022	3.95256917
2023	3.956435644
2024	3.955533597
2025	3.951628825
2026	3.952615992
2027	3.944936087
2028	3.951581028
2029	3.955533597
2030	3.961386139
2031	3.958498024
2032	3.963366337
2033	3.959486166
2034	3.962413452
2035	3.964426877
2036	3.96834817
2037	3.970326409
2038	3.956564659
2039	3.949654492
2040	3.945759369
2041	3.943786982
2042	3.946692991
2043	3.945652174
2044	3.951485149
2045	3.950592885
2046	3.951485149
2047	3.951581028
2048	3.946587537
2049	3.947576657
2050	3.944609298
2051	3.940652819
2052	3.949454906
2053	3.948616601
2054	3.956305859
2055	3.945490585
2056	3.946640316
2057	3.943731491
2058	3.9408867
2059	3.946692991
2060	3.952333664
2061	3.951485149
2062	3.952428147
2063	3.957256461
2064	3.956392468
2065	3.96314741
2066	3.958333333
2067	3.957425743
2068	3.961347869
2069	3.957425743
2070	3.957383548
2071	3.951485149
2072	3.96119403
2073	3.956305859
2074	3.960278054
2075	3.958291956
2076	3.952428147
2077	3.955357143
2078	3.949654492
2079	3.957298908
2080	3.954274354
2081	3.963220676
2082	3.956435644
2083	3.948667325
2084	3.953419227
2085	3.954228856
2086	3.95531281
2087	3.956262425
2088	3.956349206
2089	3.96222664
2090	3.963220676
2091	3.959325397
2092	3.961347869
2093	3.967261905
2094	3.959365709
2095	3.967164179
2096	3.967196819
2097	3.966202783
2098	3.971115538
2099	3.966269841
2100	3.966303271
2101	3.963402572
2102	3.962376238
2103	3.964391691
2104	3.963474827
2105	3.96735905
2106	3.96541502
2107	3.966436328
2108	3.960552268
2109	3.967391304
2110	3.965449161
2111	3.963474827
2112	3.964461994
2113	3.969276511
2114	3.971287129
2115	3.967423495
2116	3.969397828
2117	3.970355731
2118	3.972359329
2119	3.971372162
2120	3.973346496
2121	3.971343874
2122	3.973293769
2123	3.976284585
2124	3.973372781
2125	3.971428571
2126	3.973399015
2127	3.963546798
2128	3.965449161
2129	3.96834817
2130	3.964461994
2131	3.962413452
2132	3.963402572
2133	3.971287129
2134	3.962524655
2135	3.966436328
2136	3.967455621
2137	3.965483235
2138	3.96453202
2139	3.963510848
2140	3.967455621
2141	3.969367589
2142	3.961538462
2143	3.963474827
2144	3.962450593
2145	3.968316832
2146	3.96541502
2147	3.968379447
2148	3.968379447
2149	3.966403162
2150	3.967423495
2151	3.969306931
2152	3.97029703
2153	3.96735905
2154	3.971315529
2155	3.965449161
2156	3.96541502
2157	3.968379447
2158	3.965449161
2159	3.964426877
2160	3.964356436
2161	3.965380811
2162	3.963402572
2163	3.964391691
2164	3.970238095
2165	3.968253968
2166	3.966369931
2167	3.961538462
2168	3.967326733
2169	3.970267592
2170	3.975247525
2171	3.970326409
2172	3.964461994
2173	3.96541502
2174	3.96834817
2175	3.974231913
2176	3.973267327
2177	3.977205154
2178	3.976214073
2179	3.973267327
2180	3.966436328
2181	3.968410661
2182	3.973320158
2183	3.975296443
2184	3.976284585
2185	3.978217822
2186	3.974333662
2187	3.975345168
2188	3.974282888
2189	3.975320829
2190	3.975320829
2191	3.977295163
2192	3.977272727
2193	3.974282888
2194	3.967423495
2195	3.970355731
2196	3.969367589
2197	3.96735905
2198	3.962524655
2199	3.964426877
2200	3.960591133
2201	3.956735497
2202	3.963510848
2203	3.963474827
2204	3.958661417
2205	3.957593688
2206	3.963510848
2207	3.963510848
2208	3.961576355
2209	3.962524655
2210	3.966436328
2211	3.967391304
2212	3.966436328
2213	3.968441815
2214	3.970414201
2215	3.970355731
2216	3.967487685
2217	3.964566929
2218	3.963582677
2219	3.968441815
2220	3.966535433
2221	3.968472906
2222	3.964497041
2223	3.960591133
2224	3.962561576
2225	3.969397828
2226	3.966403162
2227	3.97029703
2228	3.97029703
2229	3.971258672
2230	3.968316832
2231	3.969276511
2232	3.964426877
2233	3.966269841
2234	3.962450593
2235	3.967261905
2236	3.96432111
2237	3.953603159
2238	3.95256917
2239	3.964250248
2240	3.961347869
2241	3.958498024
2242	3.959605911
2243	3.962598425
2244	3.966403162
2245	3.968410661
2246	3.972332016
2247	3.968379447
2248	3.973240833
2249	3.972304649
2250	3.973293769
2251	3.9743083
2252	3.974282888
2253	3.971343874
2254	3.969306931
2255	3.970326409
2256	3.969306931
2257	3.971258672
2258	3.969276511
2259	3.965346535
2260	3.96432111
2261	3.961424332
2262	3.955577493
2263	3.953648915
2264	3.948768473
2265	3.953694581
2266	3.954679803
2267	3.951724138
2268	3.957593688
2269	3.957677165
2270	3.960591133
2271	3.959645669
2272	3.958579882
2273	3.954635108
2274	3.955489614
2275	3.958374628
2276	3.956435644
2277	3.956435644
2278	3.948768473
2279	3.953557312
2280	3.956564659
2281	3.955621302
2282	3.950738916
2283	3.955533597
2284	3.961462451
2285	3.961424332
2286	3.959486166
2287	3.960513327
2288	3.963366337
2289	3.963402572
2290	3.958456973
2291	3.960435213
2292	3.959405941
2293	3.96248766
2294	3.95862069
2295	3.961386139
2296	3.961462451
2297	3.961424332
2298	3.964426877
2299	3.96248766
2300	3.959566075
2301	3.96248766
2302	3.963582677
2303	3.961538462
2304	3.963510848
2305	3.962561576
2306	3.966502463
2307	3.966535433
2308	3.967455621
2309	3.967455621
2310	3.96453202
2311	3.963546798
2312	3.966535433
2313	3.964566929
2314	3.96453202
2315	3.963546798
2316	3.962598425
2317	3.961689587
2318	3.961651917
2319	3.965551181
2320	3.967487685
2321	3.965585054
2322	3.96372549
2323	3.961764706
2324	3.966601179
2325	3.967583497
2326	3.965618861
2327	3.965618861
2328	3.967551622
2329	3.971456693
2330	3.971456693
2331	3.970501475
2332	3.969518191
2333	3.965618861
2334	3.965618861
2335	3.963654224
2336	3.956735497
2337	3.958702065
2338	3.957677165
2339	3.955752212
2340	3.963510848
2341	3.96453202
2342	3.962598425
2343	3.960552268
2344	3.961614173
2345	3.963510848
2346	3.957677165
2347	3.961538462
2348	3.964497041
2349	3.968472906
2350	3.963582677
2351	3.967487685
2352	3.968472906
2353	3.968472906
2354	3.97044335
2355	3.968534907
2356	3.964636542
2357	3.965618861
2358	3.968534907
2359	3.967551622
2360	3.966568338
2361	3.968503937
2362	3.968534907
2363	3.967519685
2364	3.966568338
2365	3.971428571
2366	3.972413793
2367	3.971456693
2368	3.970501475
2369	3.972468043
2370	3.97151277
2371	3.972468043
2372	3.971484759
2373	3.968503937
2374	3.965585054
2375	3.968472906
2376	3.963546798
2377	3.960591133
2378	3.954768928
2379	3.959605911
2380	3.958702065
2381	3.959685349
2382	3.961614173
2383	3.961651917
2384	3.963582677
2385	3.959724951
2386	3.955795678
2387	3.956862745
2388	3.961576355
2389	3.962598425
2390	3.96460177
2391	3.966601179
2392	3.965618861
2393	3.967583497
2394	3.96460177
2395	3.963689892
2396	3.964566929
2397	3.967487685
2398	3.971428571
2399	3.974409449
2400	3.973372781
2401	3.969458128
2402	3.974358974
2403	3.973372781
2404	3.974409449
2405	3.975369458
2406	3.974384236
2407	3.974384236
2408	3.97044335
2409	3.967487685
2410	3.961651917
2411	3.956820412
2412	3.956777996
2413	3.958783121
2414	3.962671906
2415	3.967583497
2416	3.966601179
2417	3.967583497
2418	3.969428008
2419	3.971372162
2420	3.972386588
2421	3.965517241
2422	3.962598425
2423	3.962598425
2424	3.96453202
2425	3.967583497
2426	3.968534907
2427	3.966601179
2428	3.961651917
2429	3.962635202
2430	3.963582677
2431	3.960707269
2432	3.961651917
2433	3.965449161
2434	3.959605911
2435	3.962561576
2436	3.965517241
2437	3.965551181
2438	3.971343874
2439	3.965517241
2440	3.970414201
2441	3.971372162
2442	3.970472441
2443	3.968441815
2444	3.963474827
2445	3.967326733
2446	3.96735905
2447	3.960474308
2448	3.958579882
2449	3.961538462
2450	3.963510848
2451	3.966436328
2452	3.972304649
2453	3.968410661
2454	3.96735905
2455	3.966369931
2456	3.96834817
2457	3.966369931
2458	3.962376238
2459	3.963438735
2460	3.965277778
2461	3.96031746
2462	3.955401388
2463	3.954365079
2464	3.956218905
2465	3.948412698
2466	3.947105788
2467	3.947105788
2468	3.944
2469	3.938308458
2470	3.944
2471	3.945945946
2472	3.94011976
2473	3.954864594
2474	3.956956957
2475	3.955911824
2476	3.950149551
2477	3.958
2478	3.963110668
2479	3.959122632
2480	3.952333664
2481	3.949454906
2482	3.951388889
2483	3.954228856
2484	3.956218905
2485	3.954274354
2486	3.960159363
2487	3.958208955
2488	3.967065868
2489	3.965104686
2490	3.968031968
2491	3.956305859
2492	3.950248756
2493	3.957
2494	3.950149551
2495	3.952238806
2496	3.952238806
2497	3.948948949
2498	3.952238806
2499	3.953093812
2500	3.952095808
2501	3.953140578
2502	3.942288557
2503	3.93
2504	3.932865731
2505	3.931068931
2506	3.929212363
2507	3.923694779
2508	3.932595573
2509	3.935871743
2510	3.940703518
2511	3.938185444
2512	3.93781344
2513	3.936
2514	3.927363184
2515	3.942828485
2516	3.933266932
2517	3.947738693
2518	3.941708543
2519	3.945619335
2520	3.941767068
2521	3.932135729
2522	3.932270916
2523	3.938938939
2524	3.937875752
2525	3.937875752
2526	3.933
2527	3.938938939
2528	3.938
2529	3.946840522
2530	3.934328358
2531	3.948
2532	3.946161515
2533	3.945273632
2534	3.940298507
2535	3.931479643
2536	3.9296333
2537	3.940179462
2538	3.94123506
2539	3.938430983
2540	3.942288557
2541	3.947211155
2542	3.950298211
2543	3.944389275
2544	3.948207171
2545	3.956218905
2546	3.959163347
2547	3.958167331
2548	3.95526839
2549	3.958125623
2550	3.954319762
2551	3.954274354
2552	3.962075848
2553	3.956218905
2554	3.946428571
2555	3.953280318
2556	3.956262425
2557	3.953326713
2558	3.95531281
2559	3.959244533
2560	3.958415842
2561	3.953465347
2562	3.95920398
2563	3.947420635
2564	3.950396825
2565	3.94950495
2566	3.947472745
2567	3.953419227
2568	3.946534653
2569	3.955357143
2570	3.955179283
2571	3.958250497
2572	3.953373016
2573	3.943731491
2574	3.952475248
2575	3.95256917
2576	3.954455446
2577	3.947576657
2578	3.944609298
